ID,Date,CustomerID,ProductID,Quantity,UnitPrice,Revenue,Category,SupplierID,FactSales_DateKey,FactSales_CustomerKey,FactSales_ProductKey,FactSales_Quantity,FactSales_Revenue,DimDate_DateKey,DimDate_Date,DimDate_Day,DimDate_Month,DimDate_Year,DimCustomer_CustomerKey,DimCustomer_FirstName,DimCustomer_LastName,DimCustomer_Gender,DimCustomer_Age,DimCustomer_City,DimCustomer_Country,DimProduct_ProductKey,DimProduct_ProductName,DimProduct_Category,DimProduct_SupplierID,DimProduct_UnitPrice,FirstName,LastName,Gender,Age,City,EmployeeID,Shift,HoursWorked,Recency,Frequency,Monetary,ProfitMargin
86,4/11/2017,9687,242,6,37.57,317.91,Home Decor,302,4/11/2017,2942,206,1,190.35,86,4/11/2017,Saturday,February,1976,5467,Angela,Sawyer,Male,58,Karachi,Pakistan,265,offer,Beauty,341,31.17,Jamie,Stewart,Female,31,Faisalabad,408,Day,11,66,8,501.36,0.16
87,10/18/2022,4522,266,7,17.94,65.46,Clothing,374,10/18/2022,1909,200,4,438.34,87,10/18/2022,Thursday,February,2024,6190,Robert,Alvarez,Female,25,Lahore,Pakistan,245,industry,Clothing,317,42.34,Tammy,Jacobson,Male,44,Karachi,430,Night,4,302,5,938.09,0.5
88,4/11/2021,5662,228,10,43.05,497.17,Home Decor,309,4/11/2021,4534,221,3,127.14,88,4/11/2021,Wednesday,January,1991,7066,Laura,Johnson,Female,66,Lahore,Pakistan,271,black,Electronics,301,30.48,Amy,Cox,Female,49,Islamabad,490,Night,7,22,10,877.74,0.11
89,2/16/2019,2017,223,5,6.21,268.07,Home Decor,348,2/16/2019,1267,284,8,329.41,89,2/16/2019,Tuesday,February,2003,5183,Jordan,Weiss,Female,68,Faisalabad,Pakistan,276,authority,Clothing,335,5.17,Jimmy,Lopez,Male,63,Islamabad,447,Day,11,225,10,308.2,0.38
90,6/28/2017,4942,220,1,45.83,137.98,Electronics,372,6/28/2017,8066,266,9,191.15,90,6/28/2017,Sunday,December,1973,5928,Pamela,Carlson,Female,61,Karachi,Pakistan,265,huge,Beauty,374,46.09,Elizabeth,Stanley,Male,25,Faisalabad,436,Night,10,310,1,692.92,0.38
91,6/23/2019,3231,272,3,48.66,387.18,Clothing,389,6/23/2019,7382,249,5,253.44,91,6/23/2019,Tuesday,September,2013,1295,Michelle,Hall,Female,56,Islamabad,Pakistan,274,inside,Home Decor,386,35.35,Michael,Hubbard,Female,64,Islamabad,460,Day,10,59,9,684.08,0.28
92,1/31/2020,7753,269,10,21.76,311.79,Home Decor,389,1/31/2020,4339,298,9,477.07,92,1/31/2020,Sunday,December,1979,2122,Susan,Smith,Male,34,Islamabad,Pakistan,265,mean,Beauty,348,30.28,Paula,Henson,Male,63,Faisalabad,408,Night,5,245,6,553.88,0.34
93,12/30/2021,8974,255,1,48.43,261.69,Home Decor,350,12/30/2021,4654,229,5,168.35,93,12/30/2021,Wednesday,March,2003,4359,Lisa,Mendoza,Female,43,Karachi,Pakistan,258,lead,Electronics,365,34.21,Donald,Hanson,Female,55,Faisalabad,497,Night,11,324,4,229.02,0.43
94,9/18/2021,7400,278,9,6.6,414.76,Home Decor,384,9/18/2021,7155,296,1,383.49,94,9/18/2021,Tuesday,January,1983,8726,Carla,Boyer,Male,28,Islamabad,Pakistan,238,star,Home Decor,381,15.75,Eileen,Roberts,Male,29,Lahore,490,Night,9,40,7,460.83,0.25
95,3/2/2022,8058,271,6,35.93,149.63,Home Decor,383,3/2/2022,3820,273,6,278.04,95,3/2/2022,Sunday,January,2008,2019,Nancy,Ford,Female,54,Lahore,Pakistan,233,bring,Home Decor,308,6.81,Blake,Stewart,Male,58,Karachi,402,Night,6,208,1,792.67,0.48
96,3/1/2024,3988,211,5,24.05,471.21,Home Decor,319,3/1/2024,9173,219,4,399.41,96,3/1/2024,Sunday,June,2005,2662,Mark,Jones,Male,62,Islamabad,Pakistan,260,no,Clothing,395,9.41,Amy,Duke,Male,65,Islamabad,405,Night,8,88,4,928.09,0.34
97,12/3/2018,7172,229,1,6.52,487.07,Home Decor,376,12/3/2018,5121,283,5,89.72,97,12/3/2018,Thursday,January,1988,1728,Kelly,Bowers,Male,30,Faisalabad,Pakistan,238,threat,Home Decor,366,22.09,Mary,Burch,Female,66,Faisalabad,478,Night,6,139,6,781.34,0.27
98,12/2/2018,6926,265,1,13.94,169.89,Beauty,393,12/2/2018,6527,221,8,160.62,98,12/2/2018,Tuesday,June,1981,4343,Elizabeth,Carey,Female,47,Faisalabad,Pakistan,227,teacher,Beauty,365,37.38,Matthew,Moore,Female,36,Lahore,419,Night,7,293,5,538.21,0.12
99,6/12/2023,1388,210,8,21.38,66.72,Clothing,325,6/12/2023,1129,243,10,361.74,99,6/12/2023,Tuesday,February,1985,8668,Debbie,Griffin,Male,41,Islamabad,Pakistan,213,wind,Clothing,380,9.45,Antonio,Coffey,Female,50,Lahore,448,Day,8,76,6,480.07,0.29
100,5/27/2017,3962,285,6,18.76,267.94,Home Decor,311,5/27/2017,9606,232,3,59.1,100,5/27/2017,Thursday,February,2001,9677,Maria,Henderson,Female,66,Karachi,Pakistan,245,wear,Electronics,398,15.72,Jeremy,Small,Female,20,Lahore,419,Night,10,360,3,385.41,0.33
101,12/18/2022,3413,254,3,32.86,243.26,Clothing,339,12/18/2022,1475,253,7,327.75,101,12/18/2022,Saturday,February,1980,9260,Wayne,Frey,Female,54,Faisalabad,Pakistan,221,rule,Clothing,365,19.44,Mallory,Carter,Male,62,Islamabad,445,Day,12,319,9,389.37,0.37
102,2/24/2017,7316,206,1,36.05,389.29,,334,2/24/2017,8150,236,4,311.08,102,2/24/2017,Thursday,December,2002,1567,Brittany,Cole,Female,54,Islamabad,Pakistan,254,upon,Electronics,380,44.66,Benjamin,Barnett,Male,23,Karachi,443,Night,10,349,9,195.75,0.5
103,8/1/2014,1909,290,8,10.95,379.32,Clothing,319,8/1/2014,2043,228,5,152.88,103,8/1/2014,Thursday,October,2023,8213,Harry,Perez,Male,24,Islamabad,Pakistan,252,not,Clothing,375,29.59,Jason,Duffy,Female,19,Faisalabad,498,Day,9,41,6,632.24,0.26
104,9/10/2023,6724,264,9,11.51,407.04,Clothing,380,9/10/2023,8384,228,4,292.38,104,9/10/2023,Friday,May,1995,6141,Michelle,White,Female,34,Faisalabad,Pakistan,222,beyond,Home Decor,347,6.6,Corey,Cunningham,Female,63,Karachi,453,Night,5,308,1,347.86,0.38
105,2/2/2023,4071,255,6,49.55,352.05,Home Decor,353,2/2/2023,9229,256,1,191.79,105,2/2/2023,Monday,July,1991,1673,Katrina,Bell,Male,25,Karachi,Pakistan,203,phone,Home Decor,308,32.33,Ivan,Crawford,Female,34,Lahore,419,Day,7,243,4,237.09,0.33
106,6/7/2015,4787,253,7,47.26,158.08,Electronics,315,6/7/2015,8980,226,1,424.9,106,6/7/2015,Tuesday,November,1970,3552,Lori,Suarez,Male,63,Faisalabad,Pakistan,222,real,Clothing,374,11.73,Misty,Campbell,Female,56,Islamabad,400,Night,8,77,4,304.72,0.45
107,8/22/2019,3635,264,5,13.35,207.71,Clothing,380,8/22/2019,3135,206,4,278.32,107,8/22/2019,Friday,February,2001,4713,Shawn,Lopez,Female,42,Karachi,Pakistan,215,lay,Clothing,306,22.48,Bailey,Maldonado,Male,44,Islamabad,433,Night,5,28,4,895.05,0.17
108,10/21/2016,1353,284,10,38.54,361.86,Home Decor,354,10/21/2016,5247,246,8,77.7,108,10/21/2016,Wednesday,June,2012,7985,Kevin,Jennings,Female,24,Lahore,Pakistan,286,theory,Clothing,380,33.47,Micheal,Smith,Female,44,Karachi,446,Day,9,249,3,690.34,0.18
109,12/23/2016,1780,271,4,5.29,341.32,Clothing,342,12/23/2016,7696,223,9,134.35,109,12/23/2016,Saturday,July,2017,3727,Edward,Young,Male,19,Faisalabad,Pakistan,248,job,Beauty,335,17.03,Amber,Ramirez,Female,62,Islamabad,439,Day,9,172,3,283.33,0.24
110,4/5/2015,3994,282,7,18.54,50.14,Clothing,323,4/5/2015,8831,217,2,311.53,110,4/5/2015,Tuesday,June,2012,9064,Jaime,Waller,Male,47,Islamabad,Pakistan,204,service,Clothing,367,6.21,Austin,Johnson,Female,67,Lahore,417,Day,7,13,5,950.35,0.26
111,12/19/2020,2089,254,4,24.31,170.76,Clothing,377,12/19/2020,9348,221,3,194.17,111,12/19/2020,Saturday,December,1982,3848,Leah,Alvarez,Male,35,Faisalabad,Pakistan,283,exactly,Home Decor,368,7.34,Taylor,Bailey,Male,31,Faisalabad,462,Night,5,347,2,755.04,0.26
112,3/21/2018,7042,274,8,45.23,118.24,Electronics,385,3/21/2018,1729,281,9,235.16,112,3/21/2018,Tuesday,July,1996,8259,Nancy,Brooks,Female,60,Islamabad,Pakistan,267,couple,Clothing,369,33.82,Lisa,Rodriguez,Female,67,Islamabad,476,Day,10,286,2,484.81,0.37
113,2/7/2020,3882,283,6,47.94,486.18,Home Decor,329,2/7/2020,9269,266,7,252.21,113,2/7/2020,Thursday,August,2001,6235,Krystal,Jackson,Male,69,Islamabad,Pakistan,218,medical,Clothing,336,45.16,Stephen,Harmon,Male,63,Lahore,446,Night,4,249,4,489.03,0.12
114,9/5/2015,1481,219,2,28.64,56.39,Beauty,364,9/5/2015,1608,235,7,328.53,114,9/5/2015,Wednesday,May,1977,9361,Tina,Thompson,Male,29,Karachi,Pakistan,210,simple,Electronics,344,47.88,Tim,Ramos,Male,18,Lahore,486,Day,10,319,1,826.14,0.21
115,10/23/2017,5345,253,7,11.84,87.95,Beauty,398,10/23/2017,4671,233,7,400.22,115,10/23/2017,Saturday,March,2009,7472,Bob,Porter,Female,20,Karachi,Pakistan,281,on,Electronics,305,12.47,Timothy,Perez,Male,57,Karachi,439,Day,6,187,9,994.26,0.43
116,6/18/2020,9202,280,2,19.73,181.36,Clothing,306,6/18/2020,3464,237,1,81.53,116,6/18/2020,Sunday,August,2014,6678,Ashley,Reeves,Male,29,Karachi,Pakistan,278,score,Clothing,347,13.38,Ronnie,Rivas,Female,62,Faisalabad,437,Day,12,126,6,391.18,0.46
117,1/5/2021,9925,213,7,24.24,380.4,Beauty,342,1/5/2021,9501,286,5,73.74,117,1/5/2021,Monday,July,2009,3991,Daniel,Velasquez,Female,41,Faisalabad,Pakistan,293,need,Electronics,310,25.37,James,Flores,Female,59,Islamabad,493,Day,7,7,3,837.8,0.29
118,12/15/2018,8991,294,3,31.35,387.8,Beauty,390,12/15/2018,9873,285,7,207.27,118,12/15/2018,Wednesday,April,1972,5211,Cole,Fisher,Female,45,Karachi,Pakistan,271,law,Home Decor,313,17.92,Patrick,Mcclure,Female,18,Islamabad,431,Night,7,217,5,324.13,0.46
119,11/29/2015,2733,239,6,45.08,264.28,Beauty,369,11/29/2015,1256,227,9,309.3,119,11/29/2015,Friday,January,1980,1432,Kenneth,Pearson,Male,55,Lahore,Pakistan,270,project,Home Decor,316,27.64,David,Barnes,Female,61,Karachi,421,Day,9,64,3,822.84,0.23
120,6/13/2023,7863,244,2,17.33,417.06,Clothing,313,6/13/2023,8546,298,6,221.22,120,6/13/2023,Tuesday,April,2015,2743,Laura,Vaughn,Female,23,Faisalabad,Pakistan,216,soldier,Clothing,355,10.67,Carol,Tran,Male,40,Faisalabad,416,Night,12,337,7,522.6,0.14
121,4/24/2015,4058,233,9,34.96,494.62,Beauty,301,4/24/2015,4223,216,6,335.87,121,4/24/2015,Monday,July,2016,8615,Jacqueline,Long,Female,63,Karachi,Pakistan,205,end,Clothing,319,48.07,Stephanie,Molina,Female,42,Islamabad,410,Day,4,116,4,675.2,0.16
122,12/26/2020,3711,296,10,47.7,484.01,Clothing,353,12/26/2020,1921,291,9,165.18,122,12/26/2020,Friday,April,2010,4296,Stephen,Long,Female,38,Karachi,Pakistan,251,serve,Home Decor,389,20.95,Mark,Bartlett,Female,49,Lahore,422,Night,5,42,10,201.1,0.35
123,11/13/2015,3009,266,6,22.03,79.05,Home Decor,323,11/13/2015,9567,252,8,341.24,123,11/13/2015,Monday,July,1971,6190,Susan,Williams,Male,31,Lahore,Pakistan,230,research,Clothing,345,46.24,Kenneth,Parrish,Female,61,Karachi,499,Night,6,4,9,573.86,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,8/10/2022,1784,231,6,18,166.21,Electronics,372,8/10/2022,5779,228,7,498.53,124,8/10/2022,Saturday,May,2006,2963,Steven,Goodwin,Female,69,Islamabad,Pakistan,275,down,Clothing,387,17.97,Scott,Smith,Female,34,Islamabad,466,Night,4,151,5,611.31,0.44
125,3/27/2015,2451,204,6,26.39,498.04,Electronics,317,3/27/2015,6925,253,5,394.18,125,3/27/2015,Sunday,December,1994,1217,Alyssa,Potts,Female,21,Islamabad,Pakistan,229,either,Clothing,368,49.84,Crystal,Allen,Male,69,Islamabad,431,Night,11,87,1,250.18,0.34
126,9/14/2017,7151,287,7,12.32,338.85,Clothing,362,9/14/2017,6276,268,7,74.37,126,9/14/2017,Friday,April,1978,9859,Brittany,Castro,Male,39,Islamabad,Pakistan,276,area,Electronics,397,29.69,Christopher,Chan,Female,25,Karachi,434,Night,8,226,8,466.41,0.4
127,7/27/2014,3557,284,3,45.98,358.03,Electronics,351,7/27/2014,9812,276,6,456.5,127,7/27/2014,Monday,July,2003,3780,Jennifer,Simpson,Female,24,Lahore,Pakistan,202,measure,Electronics,333,48.45,Thomas,Garcia,Male,59,Karachi,409,Day,5,234,5,196.22,0.39
128,4/25/2019,5692,253,2,41.26,392.38,Electronics,362,4/25/2019,8978,291,5,496.83,128,4/25/2019,Thursday,April,2014,6761,Cynthia,Mullins,Female,65,Islamabad,Pakistan,258,reason,Clothing,375,22.91,Daniel,Reed,Male,53,Karachi,489,Day,10,279,1,986.13,0.24
129,5/14/2018,1336,274,10,25.21,52.97,Home Decor,317,5/14/2018,3467,248,1,143.22,129,5/14/2018,Friday,October,2019,1319,Kristy,Bryant,Female,23,Faisalabad,Pakistan,205,defense,Electronics,313,19.39,Laura,Ortega,Male,38,Lahore,468,Night,7,272,3,387.66,0.3
130,9/11/2016,1292,270,1,34.26,318.49,,372,9/11/2016,9905,224,10,67.68,130,9/11/2016,Tuesday,December,2015,5365,Zachary,Garcia,Female,32,Lahore,Pakistan,276,employee,Clothing,364,40.13,Cory,Wood,Male,44,Islamabad,463,Night,8,1,7,489.19,0.28
131,10/26/2019,2839,242,7,37.38,238.46,Home Decor,395,10/26/2019,6532,244,10,318.43,131,10/26/2019,Wednesday,December,1984,5203,Mario,Brooks,Male,39,Faisalabad,Pakistan,231,actually,Beauty,337,26.1,Anthony,Kelley,Male,59,Karachi,408,Night,10,217,7,712.51,0.26
132,6/20/2023,7184,238,8,44.85,406.09,Clothing,359,6/20/2023,7176,282,8,157.66,132,6/20/2023,Monday,December,1998,6973,Kimberly,Medina,Male,34,Lahore,Pakistan,262,southern,Clothing,357,34.02,Alexis,Elliott,Female,51,Faisalabad,462,Night,8,83,1,139.97,0.16
133,4/3/2024,5607,210,10,9.55,266.24,Electronics,393,4/3/2024,5816,246,2,219.33,133,4/3/2024,Monday,January,1980,9226,Benjamin,Owens,Female,22,Karachi,Pakistan,250,alone,Clothing,332,47.8,Donald,Warren,Male,30,Karachi,493,Day,4,25,1,607.57,0.34
134,5/2/2020,5926,212,10,18.43,277.42,Clothing,389,5/2/2020,7005,220,9,63.12,134,5/2/2020,Thursday,December,2003,3811,Robert,Moran,Female,57,Lahore,Pakistan,208,history,Beauty,375,23.07,Suzanne,Mueller,Male,49,Lahore,485,Day,10,140,4,117.09,0.27
135,9/30/2021,4038,266,3,31.48,125.18,Clothing,370,9/30/2021,2452,236,3,122.11,135,9/30/2021,Wednesday,June,2003,6297,Natasha,Garcia,Male,32,Faisalabad,Pakistan,266,perform,Clothing,338,25.55,Jamie,Henderson,Male,45,Islamabad,477,Night,8,255,8,603.93,0.47
136,4/8/2022,2668,272,4,34.05,86.33,Electronics,373,4/8/2022,9884,242,9,249.95,136,4/8/2022,Monday,July,2007,5077,Amanda,Werner,Female,50,Islamabad,Pakistan,276,with,Electronics,372,25.25,David,Moore,Female,22,Faisalabad,442,Night,10,212,4,215.35,0.34
137,8/21/2015,7630,282,2,47.57,358.36,Electronics,369,8/21/2015,7033,275,7,264.03,137,8/21/2015,Wednesday,December,1984,7140,Jodi,Martin,Male,53,Faisalabad,Pakistan,277,month,Home Decor,380,30.6,Regina,Johnson,Male,42,Karachi,465,Night,4,263,4,800.39,0.36
138,9/21/2022,1476,232,3,11.09,74.31,Home Decor,349,9/21/2022,2163,258,1,120.87,138,9/21/2022,Tuesday,April,2006,7648,Brittany,Williams,Male,48,Karachi,Pakistan,285,identify,Home Decor,337,10.2,Linda,Boyd,Male,35,Lahore,423,Night,8,177,4,558.36,0.15
139,7/2/2017,6064,299,8,31.35,344.02,Beauty,391,7/2/2017,7116,228,5,60.22,139,7/2/2017,Saturday,February,1986,7551,Megan,Pearson,Female,66,Lahore,Pakistan,249,professor,Electronics,315,27.13,Sarah,Bradley,Female,22,Lahore,449,Day,6,347,1,438.9,0.49
140,9/10/2019,3587,258,4,13.16,50.99,Beauty,321,9/10/2019,8114,238,8,389.81,140,9/10/2019,Friday,September,1973,3822,Matthew,Johnson,Male,36,Karachi,Pakistan,293,wife,Beauty,373,24.29,Barbara,Bonilla,Female,48,Islamabad,464,Night,11,151,8,791.57,0.42
141,3/11/2021,7590,203,1,28.39,140.3,Electronics,398,3/11/2021,1477,221,8,326.27,141,3/11/2021,Wednesday,January,2019,5629,Sean,Carpenter,Male,65,Lahore,Pakistan,290,this,Clothing,391,8.57,Christina,Ramirez,Female,51,Faisalabad,467,Day,4,273,3,924.23,0.47
142,11/30/2015,5296,298,2,23.69,450.38,Electronics,393,11/30/2015,5669,220,3,250.36,142,11/30/2015,Thursday,March,2001,6643,Sarah,Wolfe,Female,40,Faisalabad,Pakistan,202,nature,Home Decor,393,49.55,Peter,Austin,Female,36,Karachi,444,Day,8,21,5,186.59,0.36
143,5/12/2018,6393,260,8,23.1,439.28,Home Decor,392,5/12/2018,7489,235,3,308.02,143,5/12/2018,Tuesday,November,1991,4704,Nicholas,Bernard,Male,35,Lahore,Pakistan,250,small,Electronics,319,9.46,Edgar,Cooper,Male,38,Lahore,440,Day,7,304,9,530.49,0.39
144,8/15/2015,1705,247,2,37.56,274.25,Electronics,344,8/15/2015,9282,239,4,493.34,144,8/15/2015,Saturday,April,1998,5575,Kristin,Jacobs,Female,32,Faisalabad,Pakistan,248,sign,Electronics,359,6.31,Victor,Harrell,Male,42,Lahore,466,Day,4,288,4,346.82,0.28
145,1/3/2024,8793,298,10,45.4,469.32,Electronics,318,1/3/2024,6551,253,7,243.28,145,1/3/2024,Tuesday,August,2021,6129,Seth,Hendricks,Male,46,Faisalabad,Pakistan,255,step,Home Decor,314,45.12,Andrew,Marshall,Male,26,Islamabad,431,Day,11,348,6,826.88,0.39
146,2/27/2023,4446,247,6,45.16,488.03,Electronics,314,2/27/2023,6632,266,8,65.86,146,2/27/2023,Thursday,January,1987,9292,Christina,Moran,Female,58,Faisalabad,Pakistan,279,position,Beauty,382,37.95,Ana,Howard,Female,63,Lahore,472,Night,9,340,4,494.65,0.28
147,2/12/2015,3770,215,3,24.79,213.15,Beauty,310,2/12/2015,5834,265,6,136.89,147,2/12/2015,Friday,February,2014,5519,Jaime,Meyer,Male,23,Karachi,Pakistan,229,society,Home Decor,332,47.98,Donald,Hendrix,Female,50,Faisalabad,461,Night,5,164,6,567.54,0.45
148,6/28/2016,7525,282,7,26.34,317.72,Home Decor,397,6/28/2016,3809,220,3,124.98,148,6/28/2016,Thursday,October,1974,2479,Robert,Foley,Female,51,Islamabad,Pakistan,257,why,Beauty,371,28.53,Cynthia,Phillips,Female,38,Lahore,493,Day,10,245,8,829.72,0.13
149,11/9/2017,1134,264,1,37.83,92.99,Electronics,393,11/9/2017,9114,214,4,325.69,149,11/9/2017,Wednesday,April,1995,8191,Dominique,Wilson,Female,47,Karachi,Pakistan,251,return,Clothing,324,41.29,Michael,Hernandez,Female,41,Faisalabad,473,Day,4,313,6,533.74,0.18
150,2/19/2015,9092,208,1,10.77,53.96,Beauty,370,2/19/2015,8013,292,4,356.43,150,2/19/2015,Thursday,June,2009,7099,Ashley,Morse,,69,Lahore,Pakistan,202,name,Beauty,381,31.6,Laurie,Dillon,Male,63,Karachi,425,Day,4,120,6,983.55,0.44
151,12/3/2018,9237,209,1,15.99,137.11,Beauty,396,12/3/2018,7314,257,9,258.11,151,12/3/2018,Sunday,May,1970,7808,Bradley,Olson,Female,59,Islamabad,Pakistan,290,town,Clothing,384,9.37,Lawrence,Glover,Male,60,Karachi,472,Day,11,316,1,309.73,0.14
152,7/10/2020,8572,284,9,27.72,432.72,Home Decor,370,7/10/2020,1277,210,4,426.14,152,7/10/2020,Friday,September,1989,4350,Frank,Hammond,Female,66,Islamabad,Pakistan,224,sport,Home Decor,326,33.25,Cathy,Campbell,Female,63,Lahore,486,Night,8,129,7,703.32,0.21
153,3/30/2018,4524,223,10,26.33,494.85,Electronics,385,3/30/2018,1263,232,4,84.19,153,3/30/2018,Friday,June,2018,3595,Tamara,Meadows,Male,38,Lahore,Pakistan,214,special,Electronics,344,12.1,Abigail,Le,Female,38,Karachi,435,Day,7,4,5,737.89,0.49
154,1/23/2021,5376,266,1,40.8,306.63,Clothing,390,1/23/2021,7387,235,9,238.04,154,1/23/2021,Saturday,September,1978,8332,Brian,Hernandez,Female,31,Islamabad,Pakistan,211,choose,Home Decor,377,10.54,David,Oconnor,Male,64,Faisalabad,449,Day,10,312,2,174.37,0.46
155,7/14/2023,6616,283,2,7.32,411.53,Home Decor,362,7/14/2023,6944,265,7,367.61,155,7/14/2023,Friday,June,1983,9704,Emily,Turner,Female,68,Karachi,Pakistan,276,evening,Clothing,320,37.71,Theresa,Rodriguez,Male,32,Lahore,451,Day,5,179,6,734.55,0.32
156,4/10/2020,5619,266,6,22.5,175.11,Home Decor,314,4/10/2020,5897,275,5,374.78,156,4/10/2020,Friday,July,2012,7276,Michael,Franco,Male,47,Faisalabad,Pakistan,269,cost,Electronics,326,26,Katelyn,Richardson,Female,37,Lahore,449,Night,9,81,5,280.06,0.3
157,7/21/2017,4270,202,6,18.39,216.27,Beauty,354,7/21/2017,1607,229,3,426.4,157,7/21/2017,Tuesday,September,2004,2864,Melissa,Byrd,Male,46,Karachi,Pakistan,276,accept,Home Decor,369,48.6,Ashley,Hernandez,Female,48,Islamabad,433,Day,9,169,1,370.91,0.47
158,7/29/2014,3265,219,2,7.17,69.73,Electronics,395,7/29/2014,1752,234,5,82.54,158,7/29/2014,Saturday,August,2017,9687,Savannah,Woods,Female,21,Islamabad,Pakistan,209,before,Clothing,388,34.63,Jacob,Nelson,Male,59,Lahore,400,Night,9,293,7,923.71,0.24
159,1/29/2018,7117,269,6,35.14,125.34,Beauty,386,1/29/2018,9214,273,5,483.76,159,1/29/2018,Friday,February,1974,1299,Alexa,Edwards,Male,26,Karachi,Pakistan,227,former,Beauty,337,30.6,Lisa,Washington,Male,60,Faisalabad,409,Day,11,185,3,471.56,0.27
160,7/24/2023,4123,206,9,44.63,100.93,Electronics,378,7/24/2023,8479,200,2,177.39,160,7/24/2023,Thursday,August,2013,7066,Jessica,Schwartz,Female,54,Islamabad,Pakistan,247,for,Electronics,362,32.8,Gregory,Sanders,Female,42,Karachi,437,Night,4,291,6,576.14,0.18
161,3/11/2020,5079,243,5,7.52,126.95,Clothing,311,3/11/2020,9231,255,8,199.05,161,3/11/2020,Monday,February,2019,2825,Karen,Brown,Female,22,Islamabad,Pakistan,224,road,Home Decor,359,37.28,Ashley,Johnson,Female,23,Karachi,412,Night,4,110,3,352.36,0.23
162,4/2/2016,3546,284,3,30.92,181.38,Clothing,302,4/2/2016,9335,201,10,148.47,162,4/2/2016,Wednesday,September,1979,5417,Elizabeth,Brown,Female,44,Faisalabad,Pakistan,220,difficult,Beauty,368,39.64,Brittany,Flowers,Male,50,Faisalabad,409,Day,4,339,10,857.89,0.22
163,3/15/2020,6345,293,6,15.54,72.92,Clothing,332,3/15/2020,5381,224,6,55.2,163,3/15/2020,Friday,July,1998,4258,Latoya,Lang,Male,60,Lahore,Pakistan,298,others,Beauty,331,42.1,Mary,Pugh,Female,22,Lahore,424,Day,8,191,3,564.02,0.28
164,6/18/2018,3197,216,5,33.94,451.62,Electronics,378,6/18/2018,5770,278,4,79.23,164,6/18/2018,Saturday,January,1978,1125,Timothy,Potter,Male,24,Lahore,Pakistan,245,economy,Clothing,383,15.07,Jennifer,Shaffer,Male,30,Lahore,439,Day,6,313,9,972.56,0.28
165,2/6/2016,7473,237,4,33.15,377.17,Home Decor,331,2/6/2016,2062,270,8,494.36,165,2/6/2016,Monday,November,2002,7245,Alexis,Smith,Female,34,Faisalabad,Pakistan,294,reduce,Electronics,357,17.04,Amy,Garcia,Male,33,Lahore,414,Day,9,77,4,161.53,0.44
166,1/19/2023,4290,211,10,14.04,190.93,Beauty,368,1/19/2023,7291,273,7,171.14,166,1/19/2023,Sunday,July,1999,9357,Michael,Morris,Male,38,Lahore,Pakistan,228,charge,Beauty,325,13.29,John,Coleman,Male,68,Faisalabad,416,Night,5,142,4,236.07,0.45
167,8/23/2020,6151,221,3,23.48,153.74,Clothing,397,8/23/2020,4615,208,5,418.2,167,8/23/2020,Sunday,June,2015,2147,Lisa,Campbell,Female,51,Islamabad,Pakistan,223,color,Clothing,370,17.67,Seth,Hull,Male,65,Karachi,487,Day,8,207,1,904.8,0.11
168,12/23/2018,4530,212,3,6.26,201.78,Home Decor,395,12/23/2018,8721,268,3,383.7,168,12/23/2018,Friday,December,1986,4563,Stephanie,Taylor,Male,65,Islamabad,Pakistan,247,student,Home Decor,326,22.03,Joel,Sweeney,Female,51,Faisalabad,405,Night,9,336,1,772.72,0.47
169,1/9/2023,1221,209,8,31.75,270.36,Electronics,320,1/9/2023,2172,206,2,175.45,169,1/9/2023,Wednesday,June,2012,5300,Stacy,Hines,Female,26,Islamabad,Pakistan,223,light,Beauty,334,35.74,Kyle,Gonzalez,Female,21,Karachi,466,Day,5,10,9,602.1,0.24
170,7/4/2023,6454,238,8,36.18,445.09,Electronics,392,7/4/2023,6777,218,2,175.18,170,7/4/2023,Wednesday,February,2021,5456,Kaylee,Duran,Male,60,Karachi,Pakistan,260,success,Clothing,304,25.41,Paul,Brown,Male,63,Karachi,425,Night,10,128,1,292.22,0.4
171,2/10/2020,9087,269,3,47.65,313.01,Clothing,317,2/10/2020,5368,264,7,349.86,171,2/10/2020,Friday,August,2004,6540,Brittany,Mcdonald,,67,Karachi,Pakistan,293,son,Clothing,360,13.11,Samantha,Rogers,Male,19,Karachi,455,Day,9,14,7,604.34,0.33
172,3/5/2018,9990,246,7,37.61,83.22,Beauty,307,3/5/2018,8040,229,1,348.74,172,3/5/2018,Sunday,May,2012,7900,Andrew,Watts,Male,26,Faisalabad,Pakistan,239,four,Electronics,345,44.3,Christine,Lozano,Female,46,Faisalabad,418,Night,6,70,7,136,0.11
173,5/30/2023,6095,259,8,8.03,282.9,Clothing,393,5/30/2023,5479,225,1,280.56,173,5/30/2023,Tuesday,October,1991,9399,Jennifer,Wallace,Female,58,Lahore,Pakistan,228,push,Electronics,366,31.49,Tammy,Perez,Male,61,Karachi,443,Night,12,292,8,871.04,0.14
174,9/2/2016,2211,219,9,12.49,404.25,Clothing,303,9/2/2016,4495,240,1,366.81,174,9/2/2016,Thursday,January,1996,5500,Christopher,Phillips,Male,64,Faisalabad,Pakistan,218,music,Home Decor,360,20.7,Jeffrey,Thompson,Male,18,Faisalabad,483,Night,4,241,5,729.24,0.15
